"Ope Id","Institution Name","Institution City","Institution State","Institution Type And Control","Total Recipients","Total Awards","Year"
"1119700","MAYLAND COMMUNITY COLLEGE","SPRUCE PINE","NC","Public 2 Year",495,1658335,"2015-16"
"294700","MITCHELL COMMUNITY COLLEGE","STATESVILLE","NC","Public 2 Year",1354,4448715,"2015-16"
"846600","SOUTHWESTERN COMMUNITY COLLEGE","SYLVA","NC","Public 2 Year",1219,4256437,"2015-16"
"885500","EDGECOMBE COMMUNITY COLLEGE","TARBORO","NC","Public 2 Year",1745,6337979,"2015-16"
"808700","MONTGOMERY COMMUNITY COLLEGE","TROY","NC","Public 2 Year",349,1114566,"2015-16"
"855800","BEAUFORT COUNTY COMMUNITY COLLEGE","WASHINGTON","NC","Public 2 Year",698,2399519,"2015-16"
"4129400","CENTER FOR MASSAGE & NATURAL HEALTH","WEAVERVILLE","NC","Proprietary 2 Year",41,125001,"2015-16"
"798600","HALIFAX COMMUNITY COLLEGE","WELDON","NC","Public 2 Year",723,2559573,"2015-16"
"295800","ROCKINGHAM COMMUNITY COLLEGE","WENTWORTH","NC","Public 2 Year",849,2821995,"2015-16"
"296400","SOUTHEASTERN COMMUNITY COLLEGE","WHITEVILLE","NC","Public 2 Year",861,3077116,"2015-16"
"298300","WILKES COMMUNITY COLLEGE","WILKESBORO","NC","Public 2 Year",1365,4902672,"2015-16"
"798800","MARTIN COMMUNITY COLLEGE","WILLIAMSTON","NC","Public 2 Year",263,919152,"2015-16"
"532000","CAPE FEAR COMMUNITY COLLEGE","WILMINGTON","NC","Public 2 Year",4311,15204949,"2015-16"
"2205000","COLLEGE OF WILMINGTON","WILMINGTON","NC","Proprietary 2 Year",281,964883,"2015-16"
"298400","UNIVERSITY OF N C-WILMINGTON","WILMINGTON","NC","Public 4 Year",3776,15204179,"2015-16"
"290800","BARTON COLLEGE","WILSON","NC","Private 4 Year",540,2293831,"2015-16"
"2056500","MITCHELL'S HAIR STYLING ACADEMY","WILSON","NC","Proprietary 2 Year",63,248822,"2015-16"
"484500","WILSON COMMUNITY COLLEGE","WILSON","NC","Public 2 Year",888,3265680,"2015-16"
"298500","WINGATE UNIVERSITY","WINGATE","NC","Private 4 Year",773,3319042,"2015-16"
"295600","PIEDMONT INTERNATIONAL UNIVERSITY","WINSTON SALEM","NC","Private 4 Year",219,818059,"2015-16"
"3570300","CAROLINA CHRISTIAN COLLEGE","WINSTON-SALEM","NC","Private 4 Year",32,131233,"2015-16"
"531700","FORSYTH TECHNICAL COMMUNITY COLLEGE","WINSTON-SALEM","NC","Public 2 Year",4244,14027095,"2015-16"
"3064400","REGENCY BEAUTY INSTITUTE","WINSTON-SALEM","NC","Proprietary 2 Year",116,409265,"2015-16"
"296000","SALEM COLLEGE","WINSTON-SALEM","NC","Private 4 Year",548,2333302,"2015-16"
"398100","UNC SCHOOL OF THE ARTS","WINSTON-SALEM","NC","Public 4 Year",247,1104413,"2015-16"
"297800","WAKE FOREST UNIV - UNDERGRADUATE","WINSTON-SALEM","NC","Private 4 Year",506,2137344,"2015-16"
"3009500","WINSTON-SALEM BARBER SCHOOL","WINSTON-SALEM","NC","Proprietary 2 Year",85,308133,"2015-16"
"298600","WINSTON-SALEM STATE UNIVERSITY","WINSTON-SALEM","NC","Public 4 Year",3048,13734807,"2015-16"
"406200","PITT COMMUNITY COLLEGE","WINTERVILLE","NC","Public 2 Year",5231,20248167,"2015-16"
"2301100","TURTLE MTN CMNTY COLG-FIN AID OFC","BELCOURT","ND","Private 4 Year",529,2016934,"2015-16"
"298800","BISMARCK STATE COLLEGE","BISMARCK","ND","Public 4 Year",700,2419865,"2015-16"
"4139400","HAIR ACADEMY (THE)","BISMARCK","ND","Proprietary 2 Year",28,109155,"2015-16"
"1229500","JZ TREND ACADEMY PAUL MITCHELL PARTNER S","BISMARCK","ND","Proprietary 2 Year",16,65898,"2015-16"
"2242900","UNITED TRIBES TECHNICAL COLLEGE","BISMARCK","ND","Private 4 Year",327,1325317,"2015-16"
"299200","UNIVERSITY OF MARY","BISMARCK","ND","Private 4 Year",429,1626141,"2015-16"
"299500","DAKOTA COLLEGE AT BOTTINEAU","BOTTINEAU","ND","Public 2 Year",249,975439,"2015-16"
"299100","LAKE REGION STATE COLLEGE","DEVILS LAKE","ND","Public 2 Year",321,1223931,"2015-16"
"298900","DICKINSON STATE UNIVERSITY","DICKINSON","ND","Public 4 Year",323,1216832,"2015-16"
"1205900","TRINITY BIBLE COLLEGE","ELLENDALE","ND","Private 4 Year",121,481002,"2015-16"
"775600","JOSEF'S SCHOOL OF HAIR DESIGN INC","FARGO","ND","Proprietary 2 Year",27,109771,"2015-16"
"3087200","MOLER BARBER CLG OF HAIRSTYLING","FARGO","ND","Proprietary 2 Year",9,29050,"2015-16"
"299700","NORTH DAKOTA STATE UNIV - FARGO","FARGO","ND","Public 4 Year",2447,9324709,"2015-16"
"4031300","SALON PROFESSIONAL ACADEMY (THE)","FARGO","ND","Proprietary 2 Year",49,189718,"2015-16"
"2236500","LITTLE HOOP COMMUNITY COLLEGE","FORT TOTTEN","ND","Public 2 Year",188,617228,"2015-16"
"2188200","SITTING BULL COLLEGE","FORT YATES","ND","Public 4 Year",211,717531,"2015-16"
"1040600","JOSEF'S SCHOOL OF HAIR DESIGN","GRAND FORKS","ND","Proprietary 2 Year",76,291402,"2015-16"
"300500","UNIVERSITY OF NORTH DAKOTA","GRAND FORKS","ND","Public 4 Year",2262,8554638,"2015-16"
"299000","UNIVERSITY OF JAMESTOWN","JAMESTOWN","ND","Private 4 Year",243,1030658,"2015-16"
"299300","MAYVILLE STATE UNIVERSITY","MAYVILLE","ND","Public 4 Year",359,1385076,"2015-16"
"2298200","HEADQUARTERS ACADEMY OF HAIR DESIGN","MINOT","ND","Proprietary 2 Year",36,137668,"2015-16"
"299400","MINOT STATE UNIVERSITY","MINOT","ND","Public 4 Year",683,2564458,"2015-16"
"300800","VALLEY CITY STATE UNIVERSITY","VALLEY CITY","ND","Public 4 Year",310,1171651,"2015-16"
"299600","NORTH DAKOTA STATE CLG OF SCIENCE","WAHPETON","ND","Public 2 Year",809,3051821,"2015-16"
"300700","WILLISTON STATE COLLEGE","WILLISTON","ND","Public 2 Year",188,690230,"2015-16"
"974300","BELLEVUE UNIVERSITY","BELLEVUE","NE","Private 4 Year",2531,8521970,"2015-16"
"253900","CHADRON STATE COLLEGE","CHADRON","NE","Public 4 Year",848,3209354,"2015-16"
"254400","DOANE COLLEGE","CRETE","NE","Private 4 Year",672,2508219,"2015-16"
"256596","UNIVERSITY OF NEBRASKA - CURTIS","CURTIS","NE","Public 4 Year",105,413022,"2015-16"
"952300","BAHNER COLLEGE OF HAIRSTYLING","FREMONT","NE","Proprietary 2 Year",27,101647,"2015-16"
"255300","MIDLAND UNIVERSITY","FREMONT","NE","Private 4 Year",486,1986733,"2015-16"
"4240800","SUMMIT CHRISTIAN COLLEGE","GERING","NE","Private 4 Year",13,54893,"2015-16"
"2099500","CENTRAL COMMUNITY COLLEGE-ALL CAMPUSES","GRAND ISLAND","NE","Public 2 Year",2073,6896755,"2015-16"
"254800","HASTINGS COLLEGE","HASTINGS","NE","Private 4 Year",374,1540297,"2015-16"
"255100","UNIVERSITY OF NEBRASKA AT KEARNEY","KEARNEY","NE","Public 4 Year",1759,6976223,"2015-16"
"639900","BRYANLGH COLLEGE OF HEALTH SCIENCES","LINCOLN","NE","Private 4 Year",223,722473,"2015-16"
"2079700","COLLEGE OF HAIR DESIGN","LINCOLN","NE","Proprietary 2 Year",178,725553,"2015-16"
"1151900","JOSEPH'S COLLEGE OF BEAUTY/ALL CAMPUSES","LINCOLN","NE","Proprietary 2 Year",266,1211895,"2015-16"
"458609","KAPLAN UNIVERSITY - LINCOLN","LINCOLN","NE","Proprietary 4 Year",490,1613146,"2015-16"
"3279300","MYOTHERAPY INSTITUTE","LINCOLN","NE","Proprietary 2 Year",21,79742,"2015-16"
"255500","NEBRASKA WESLEYAN UNIVERSITY","LINCOLN","NE","Private 4 Year",535,2028037,"2015-16"
"2508300","SOUTHEAST COMM. COLLEGE-ALL CAMPUSES","LINCOLN","NE","Public 2 Year",4107,10370112,"2015-16"
"256300","UNION COLLEGE","LINCOLN","NE","Private 4 Year",328,1321787,"2015-16"
"256500","UNIVERSITY OF NEBRASKA-LINCOLN","LINCOLN","NE","Public 4 Year",4329,17306101,"2015-16"
"2550800","NEBRASKA INDIAN COMMUNITY COLLEGE","MACY","NE","Public 2 Year",87,320507,"2015-16"
"1166700","NORTHEAST COMMUNITY COLLEGE","NORFOLK","NE","Public 2 Year",1357,4894678,"2015-16"
"255700","MID-PLAINS COMM. COLLEGE-ALL CAMPUSES","NORTH PLATTE","NE","Public 2 Year",688,2408676,"2015-16"
"849200","ALEGENT HEALTH SCHOOLS","OMAHA","NE","Private 2 Year",4,9035,"2015-16"
"961700","CAPITOL BEAUTY SCHOOL","OMAHA","NE","Proprietary 2 Year",64,241882,"2015-16"
"986200","CLARKSON COLLEGE","OMAHA","NE","Private 4 Year",277,978668,"2015-16"
"254000","COLLEGE OF ST MARY","OMAHA","NE","Private 4 Year",298,1244030,"2015-16"
"254200","CREIGHTON UNIVERSITY","OMAHA","NE","Private 4 Year",650,2575074,"2015-16"
"254700","GRACE UNIVERSITY","OMAHA","NE","Private 4 Year",194,758337,"2015-16"
"458608","KAPLAN UNIVERSITY - OMAHA","OMAHA","NE","Proprietary 4 Year",626,2263241,"2015-16"
"1258600","METROPOLITAN COMMUNITY COLLEGE","OMAHA","NE","Public 2 Year",5310,15553749,"2015-16"
"640400","NEBR METHODIST CLG OF NURS ALLD HLTH","OMAHA","NE","Private 4 Year",300,1124248,"2015-16"
"3164300","THE CREATIVE CENTER","OMAHA","NE","Proprietary 4 Year",37,149348,"2015-16"
"3821400","UNIVERSAL COLLEGE OF HEALING ARTS","OMAHA","NE","Proprietary 2 Year",30,128006,"2015-16"
"689500","UNIVERSITY OF NEBRASKA-MED CTR","OMAHA","NE","Public 4 Year",224,853982,"2015-16"
"255400","UNIVERSITY OF NEBRASKA-OMAHA","OMAHA","NE","Public 4 Year",4349,16943113,"2015-16"
"750100","VATTEROTT COLLEGE","OMAHA","NE","Proprietary 2 Year",7,12871,"2015-16"
"2610500","XENON INTERNATIONAL ACADEMY II","OMAHA","NE","Proprietary 2 Year",183,716827,"2015-16"
"125212","HOPE INTERNATIONAL UNIVERSITY - NEBRASKA","PAPILLION","NE","Private 4 Year",58,237261,"2015-16"
"255900","PERU STATE COLLEGE","PERU","NE","Public 4 Year",690,2701196,"2015-16"
"256000","WESTERN NEBRASKA COMMUNITY COLLEGE","SCOTTSBLUFF","NE","Public 2 Year",597,2035875,"2015-16"
"254100","CONCORDIA UNIVERSITY","SEWARD","NE","Private 4 Year",353,1406301,"2015-16"
"256600","WAYNE STATE COLLEGE","WAYNE","NE","Public 4 Year",1080,4234583,"2015-16"
"3323300","LITTLE PRIEST TRIBAL COLLEGE","WINNEBAGO","NE","Private 2 Year",63,190670,"2015-16"
"256700","YORK COLLEGE","YORK","NE","Private 4 Year",219,966017,"2015-16"
"2174800","MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHET","BEDFORD","NH","Proprietary 2 Year",100,376305,"2015-16"
"529100","WHITE MOUNTAINS COMMUNITY COLLEGE","BERLIN","NH","Public 2 Year",474,1599961,"2015-16"
"756000","RIVER VALLEY COMMUNITY COLLEGE","CLAREMONT","NH","Public 2 Year",448,1332863,"2015-16"
"3101300","GRANITE STATE COLLEGE","CONCORD","NH","Public 4 Year",1121,3402160,"2015-16"
"258100","NHTI  - CONCORD'S COMMUNITY COLLEGE","CONCORD","NH","Public 2 Year",1588,5236070,"2015-16"
"258900","UNIVERSITY OF NEW HAMPSHIRE","DURHAM","NH","Public 4 Year",3158,12812939,"2015-16"
"257300","DARTMOUTH COLLEGE","HANOVER","NH","Private 4 Year",610,2536785,"2015-16"
"257900","NEW ENGLAND COLLEGE","HENNIKER","NH","Private 4 Year",1122,4179958,"2015-16"
"1318900","CONTINENTAL ACADEMIE OF HAIR DESIGN","HUDSON","NH","Proprietary 2 Year",30,106632,"2015-16"
"3729300","NH INSTITUTE FOR THERAPEUTIC ARTS","HUDSON","NH","Proprietary 2 Year",19,74193,"2015-16"
"2245400","KEENE BEAUTY ACADEMY","KEENE","NH","Proprietary 2 Year",42,148801,"2015-16"
"259000","KEENE STATE COLLEGE","KEENE","NH","Public 4 Year",1031,4259256,"2015-16"
"864500","EMPIRE BEAUTY SCHOOL","LACONIA","NH","Proprietary 2 Year",173,567709,"2015-16"
"755500","LAKES REGION COMMUNITY COLLEGE","LACONIA","NH","Public 2 Year",557,1794125,"2015-16"
"3437300","UPPER VALLEY TEACHER TRANING PROGRAM","LEBANON","NH","Private 2 Year",11,37288,"2015-16"
"4162200","LAIRD INSTITUTE OF SPA THERAPY","MANCHESTER","NH","Proprietary 2 Year",44,138581,"2015-16"
"258200","MANCHESTER COMMUNITY COLLEGE","MANCHESTER","NH","Public 2 Year",1174,3552025,"2015-16"
"472900","MOUNT WASHINGTON COLLEGE","MANCHESTER","NH","Proprietary 4 Year",207,569537,"2015-16"
"3182300","NEW HAMPSHIRE INSTITUTE OF ART","MANCHESTER","NH","Private 4 Year",175,704164,"2015-16"
"258700","SAINT ANSELM COLLEGE","MANCHESTER","NH","Private 4 Year",275,1079887,"2015-16"
"258000","SOUTHERN NEW HAMPSHIRE UNIVERSITY","MANCHESTER","NH","Private 4 Year",34332,73591469,"2015-16"
"3043100","THOMAS MORE COLLEGE OF LIBERAL ARTS","MERRIMACK","NH","Private 4 Year",39,172241,"2015-16"
"473100","DANIEL WEBSTER COLLEGE","NASHUA","NH","Proprietary 4 Year",300,1239674,"2015-16"
"923600","NASHUA COMMUNITY COLLEGE","NASHUA","NH","Public 2 Year",754,2268533,"2015-16"
"258600","RIVIER UNIVERSITY","NASHUA","NH","Private 4 Year",394,1378523,"2015-16"
"2140400","ST JOSEPH SCH OF PRAC NRSG","NASHUA","NH","Private 2 Year",62,214247,"2015-16"
"257200","COLBY-SAWYER COLLEGE","NEW LONDON","NH","Private 4 Year",364,1564973,"2015-16"
"259100","PLYMOUTH STATE UNIVERSITY","PLYMOUTH","NH","Public 4 Year",1262,5091876,"2015-16"
"258300","GREAT BAY COMMUNITY COLLEGE","PORTSMOUTH","NH","Public 2 Year",816,2475353,"2015-16"
"2211600","PAUL MITCHELL THE SCHOOL PORTSMOUTH","PORTSMOUTH","NH","Proprietary 2 Year",28,109181,"2015-16"
"257500","FRANKLIN PIERCE UNIVERSITY","RINDGE","NH","Private 4 Year",528,2006477,"2015-16"
"2179600","EMPIRE BEAUTY SCHOOL","SOMERSWORTH","NH","Proprietary 2 Year",132,456527,"2015-16"
"2223300","NORTHEAST CATHOLIC COLLEGE","WARNER","NH","Private 4 Year",40,169234,"2015-16"
"2247000","NEW ENGLAND SCHOOL OF HAIR DESIGN","WEST LEBANON","NH","Proprietary 2 Year",23,97267,"2015-16"
"1198900","TALMUDICAL ACADEMY","ADELPHIA","NJ","Private 4 Year",43,223365,"2015-16"
"4180300","MESIVTA KESER TORAH","BELMAR","NJ","Private 4 Year",7,31001,"2015-16"
"686500","CAMDEN COUNTY COLLEGE","BLACKWOOD","NJ","Public 2 Year",5483,19083677,"2015-16"
"2131600","PENNCO TECH","BLACKWOOD","NJ","Proprietary 2 Year",798,2924475,"2015-16"
"259700","BLOOMFIELD COLLEGE","BLOOMFIELD","NJ","Private 4 Year",1413,6361462,"2015-16"
"4218200","PAUL MITCHELL THE SCHOOL - JERSEY SHORE","BRICK","NJ","Proprietary 2 Year",97,359178,"2015-16"
"2265500","CAPRI INSTITUTE OF HAIR DESIGN","BRICK TOWN","NJ","Proprietary 2 Year",108,304411,"2015-16"
"259800","CALDWELL COLLEGE","CALDWELL","NJ","Private 4 Year",682,2964683,"2015-16"
"2248600","COOPER HEALTH SYS-CTR ALLIED HEALTH","CAMDEN","NJ","Private 2 Year",12,42742,"2015-16"
"546100","SALEM COMMUNITY COLLEGE","CARNEY'S POINT","NJ","Public 2 Year",467,1716343,"2015-16"
"2104000","HARRIS SCHOOL OF BUSINESS","CHERRY HILL","NJ","Proprietary 2 Year",1754,5355756,"2015-16"
"907800","CAPRI INSTITUTE OF HAIR DESIGN","CLIFTON","NJ","Proprietary 2 Year",156,488124,"2015-16"
"4125000","GENTLE HEALING SCHOOL OF MASSAGE","CRANBURY","NJ","Proprietary 2 Year",8,16000,"2015-16"
"264300","UNION COUNTY COLLEGE","CRANFORD","NJ","Public 2 Year",5793,20073406,"2015-16"
"1152300","MORRIS COUNTY SCHOOL OF TECHNOLOGY","DENVILLE","NJ","Public 2 Year",28,119689,"2015-16"
"2146800","JOE KUBERT SCH OF CARTOON & GRAPHIC","DOVER","NJ","Proprietary 2 Year",39,169498,"2015-16"
"4181400","BEST CARE TRAINING INSTITUTE","EAST ORANGE","NJ","Proprietary 2 Year",74,306656,"2015-16"
"4154900","NATIONAL CAREER INSTITUTE","EAST ORANGE","NJ","Proprietary 2 Year",412,1158329,"2015-16"
"1246100","LINCOLN TECHNICAL INSTITUTE","EDISON","NJ","Proprietary 4 Year",5406,19422200,"2015-16"
"261500","MIDDLESEX COUNTY COLLEGE","EDISON","NJ","Public 2 Year",4694,16490962,"2015-16"
"3077500","RABBI JACOB JOSEPH SCHOOL","EDISON","NJ","Private 4 Year",32,172181,"2015-16"
"2234600","ATLANTIC BEAUTY & SPA ACADEMY","EGG HARBOR TOWNSHIP","NJ","Proprietary 2 Year",129,412478,"2015-16"
"4123400","YESHIVAS BE'ER YITZCHOK","ELIZABETH","NJ","Private 4 Year",39,175470,"2015-16"
"2154000","DIVERS ACAD OF EASTERN SEABOARD","ERIAL","NJ","Proprietary 2 Year",57,235275,"2015-16"
"264200","COLLEGE OF NEW JERSEY (THE)","EWING","NJ","Public 4 Year",1185,5083369,"2015-16"
"4173100","LAB PAUL MITCHELL PARTNER SCHOOL (THE)","EWING","NJ","Proprietary 2 Year",36,132355,"2015-16"
"3187300","STENOTECH CAREER INSTITUTE","FAIRFIELD","NJ","Proprietary 2 Year",2,4351,"2015-16"
"539900","MONMOUTH COUNTY VOCATIONAL SCH DIST","FREEHOLD","NJ","Public 2 Year",44,182898,"2015-16"
"934500","STOCKTON UNIVERSITY","GALLOWAY","NJ","Public 4 Year",2994,12660465,"2015-16"
"260900","ROWAN UNIVERSITY","GLASSBORO","NJ","Public 4 Year",4230,18038061,"2015-16"
"1062900","P B COSMETOLOGY EDUCATION CENTRE","GLOUCESTER CITY","NJ","Proprietary 2 Year",137,493984,"2015-16"
"4215600","AMERICAN INSTITUTE OF PHARMACEUTICAL TEC","HACKENSACK","NJ","Proprietary 2 Year",106,323080,"2015-16"
"2312000","BERGEN COUNTY TECHNICAL SCHOOLS","HACKENSACK","NJ","Public 2 Year",50,203978,"2015-16"
"1246200","HOHOKUS - HACKENSACK SCHOOL OF BUSINESS","HACKENSACK","NJ","Proprietary 2 Year",499,1817031,"2015-16"
"759300","PARISIAN BEAUTY ACADEMY","HACKENSACK","NJ","Proprietary 2 Year",211,761315,"2015-16"
"259900","CENTENARY COLLEGE","HACKETTSTOWN","NJ","Private 4 Year",539,2263700,"2015-16"
"2558700","PRISM CAREER INSTITUTE","HAMMONTON","NJ","Proprietary 2 Year",883,3423810,"2015-16"
"3536300","INSTITUTE FOR THERAPEUTIC MASSAGE","HASKELL","NJ","Proprietary 2 Year",88,231283,"2015-16"
"2061800","ROMAN ACADEMY OF BEAUTY CULTURE","HAWTHORNE","NJ","Proprietary 2 Year",34,106310,"2015-16"
"263900","STEVENS INSTITUTE OF TECHNOLOGY","HOBOKEN","NJ","Private 4 Year",523,2195234,"2015-16"
"3122600","EASTERN INTERNATIONAL COLLEGE","JERSEY CITY","NJ","Proprietary 4 Year",362,1496835,"2015-16"
"4243300","GARDEN STATE SCIENCE AND TECHNOLOGY INST","JERSEY CITY","NJ","Proprietary 2 Year",57,154340,"2015-16"
"1295400","HUDSON COUNTY COMMUNITY COLLEGE","JERSEY CITY","NJ","Public 2 Year",6596,25706349,"2015-16"
"261300","NEW JERSEY CITY UNIVERSITY","JERSEY CITY","NJ","Public 4 Year",3931,17020584,"2015-16"
"3650600","PC AGE","JERSEY CITY","NJ","Proprietary 2 Year",211,746314,"2015-16"
"263800","SAINT PETER'S UNIVERSITY","JERSEY CITY","NJ","Private 4 Year",1535,7183416,"2015-16"
"4154500","STARTING POINTS FOR CHILDREN","JERSEY CITY","NJ","Private 2 Year",57,190412,"2015-16"
"4131200","TOTAL IMAGE BEAUTY ACADEMY","JERSEY CITY","NJ","Proprietary 2 Year",129,417153,"2015-16"
"2183600","CAPRI INSTITUTE OF HAIR DESIGN","KENILWORTH","NJ","Proprietary 2 Year",108,329245,"2015-16"
"4081300","BAIS MEDRASH TORAS CHESED","LAKEWOOD","NJ","Private 4 Year",42,204794,"2015-16"
"794700","BETH MEDRASH GOVOHA OF AMERICA","LAKEWOOD","NJ","Private 4 Year",2179,10189213,"2015-16"
"4251500","BETH MEDRASH OF ASBURY PARK","LAKEWOOD","NJ","Private 4 Year",18,66800,"2015-16"
"260800","GEORGIAN COURT UNIVERSITY","LAKEWOOD","NJ","Private 4 Year",644,2801116,"2015-16"
"4252000","YESHIVA GEDOLAH SHAAREI SHMUEL","LAKEWOOD","NJ","Private 4 Year",21,51773,"2015-16"
"4131100","YESHIVA TORAS CHAIM","LAKEWOOD","NJ","Private 4 Year",94,470133,"2015-16"
"4216100","YESHIVA YESODEI HATORAH","LAKEWOOD","NJ","Private 4 Year",29,144812,"2015-16"
"262800","RIDER UNIVERSITY","LAWRENCEVILLE","NJ","Private 4 Year",1194,5228206,"2015-16"
"840400","BROOKDALE COMMUNITY COLLEGE","LINCROFT","NJ","Public 2 Year",4438,15520309,"2015-16"
"4192400","YESHIVA GEDOLAH ZICHRON LEYMA","LINDEN","NJ","Private 4 Year",7,22425,"2015-16"
"261000","FELICIAN COLLEGE","LODI","NJ","Private 4 Year",952,4217152,"2015-16"
"260300","DREW UNIVERSITY","MADISON","NJ","Private 4 Year",434,2021703,"2015-16"
"934400","RAMAPO COLLEGE OF NEW JERSEY","MAHWAH","NJ","Public 4 Year",1462,6288470,"2015-16"
"259600","ATLANTIC COMMUNITY COLLEGE","MAYS LANDING","NJ","Public 2 Year",3913,13276970,"2015-16"
"3811300","EASTERN SCHOOL OF ACUPUNCTURE AND TRADIT","MONTCLAIR","NJ","Proprietary 2 Year",3,12081,"2015-16"
"261700","MONTCLAIR STATE UNIVERSITY","MONTCLAIR","NJ","Public 4 Year",6917,30513204,"2015-16"
"642000","MOUNTAINSIDE HOSP SCH NRSG","MONTCLAIR","NJ","Proprietary 2 Year",19,61074,"2015-16"
"2525900","ARTISTIC ACADEMY OF HAIR DESIGN","MORRIS PLAINS","NJ","Proprietary 2 Year",44,159268,"2015-16"
"260000","COLLEGE OF SAINT ELIZABETH","MORRISTOWN","NJ","Private 4 Year",380,1738886,"2015-16"
"860900","RABBINICAL COLLEGE OF AMERICA","MORRISTOWN","NJ","Private 4 Year",116,588560,"2015-16"
"262900","RUTGERS, THE STATE UNIVERSITY OF NJ","NEW BRUNS-NEWARK-CAMDEN","NJ","Public 4 Year",17243,75861306,"2015-16"
"710700","ESSEX COUNTY COLLEGE","NEWARK","NJ","Public 2 Year",7105,27312394,"2015-16"
"262100","NEW JERSEY INST OF TECHNOLOGY","NEWARK","NJ","Public 4 Year",2977,12804396,"2015-16"
"3666300","PILLAR COLLEGE","NEWARK","NJ","Private 4 Year",399,1674604,"2015-16"
"262923","RUTGERS, THE STATE UNIVERSITY OF NEW JER","NEWARK","NJ","Public 4 Year",1,2212,"2015-16"
"2568800","SUSSEX COUNTY COMMUNITY COLLEGE","NEWTON","NJ","Public 2 Year",952,3212094,"2015-16"
"2528200","ROBERT FIANCE BEAUTY SCHOOLS","NORTH PLAINFIELD","NJ","Proprietary 2 Year",174,501767,"2015-16"
"2092300","HOHOKUS SCHOOL - RETS/NUTLEY","NUTLEY","NJ","Proprietary 2 Year",435,1568227,"2015-16"
"4207500","MEDICAL CAREER INSTITUTE","OCEAN","NJ","Proprietary 2 Year",124,383160,"2015-16"
"473600","BERGEN COMMUNITY COLLEGE","PARAMUS","NJ","Public 2 Year",5556,21615608,"2015-16"
"2103700","CAPRI INSTITUTE OF HAIR DESIGN","PARAMUS","NJ","Proprietary 2 Year",75,224811,"2015-16"
"1085100","ANTHEM INSTITUTE","PARSIPPANY","NJ","Proprietary 2 Year",711,2101557,"2015-16"
"849400","HO HO KUS SCHL OF TRADE & TECH SCIENCES","PATERSON","NJ","Proprietary 2 Year",202,778132,"2015-16"
"999400","PASSAIC COUNTY COMMUNITY COLLEGE","PATERSON","NJ","Public 2 Year",5759,20044555,"2015-16"
"773000","BURLINGTON COUNTY COLLEGE","PEMBERTON","NJ","Public 2 Year",3156,10857914,"2015-16"
"1209000","ROBERT FIANCE BEAUTY SCHOOLS","PERTH AMBOY","NJ","Proprietary 2 Year",184,594440,"2015-16"
"4216000","UNIVERSAL TRAINING INSTITUTE","PERTH AMBOY","NJ","Proprietary 2 Year",143,533515,"2015-16"
"4184500","CHRISTINE VALMY INTERNATIONAL SCHOOL OF","PINE BROOK","NJ","Proprietary 2 Year",65,201057,"2015-16"
"642100","MUHLENBERG SNYDER SCHOOLS","PLAINFIELD","NJ","Private 2 Year",187,536092,"2015-16"
"262700","PRINCETON UNIVERSITY","PRINCETON","NJ","Private 4 Year",825,3554199,"2015-16"
"2053700","EASTWICK COLLEGE","RAMSEY","NJ","Proprietary 4 Year",593,1927397,"2015-16"
"772900","COUNTY COLLEGE OF MORRIS","RANDOLPH","NJ","Public 2 Year",2123,7412928,"2015-16"
"2232500","UNION COUNTY VOCATIONAL TECH INST","SCOTCH PLAINS","NJ","Public 2 Year",45,148333,"2015-16"
"690100","GLOUCESTER COUNTY COLLEGE","SEWELL","NJ","Public 2 Year",2291,8570978,"2015-16"
"773100","RARITAN VALLEY COMMUNITY COLLEGE","SOMERVILLE","NJ","Public 2 Year",1877,6483286,"2015-16"
"263200","SETON HALL UNIVERSITY","SOUTH ORANGE","NJ","Private 4 Year",1724,7682148,"2015-16"
"4136400","AMERICAN INSTITUTE OF MEDICAL SCIENCES &","SOUTH PLAINFIELD","NJ","Proprietary 2 Year",133,498994,"2015-16"
"3324300","CENTRAL CAREER SCHOOL","SOUTH PLAINFIELD","NJ","Proprietary 2 Year",168,568434,"2015-16"
"4218500","SALON PROFESSIONAL ACADEMY THE","SOUTH PLAINFIELD","NJ","Proprietary 2 Year",116,399356,"2015-16"
"260700","FAIRLEIGH DICKINSON UNIV-TEANECK","TEANECK","NJ","Private 4 Year",2566,10763654,"2015-16"
"641700","HOLY NAME MEDICAL CENTER SCHOOL OF NURSI","TEANECK","NJ","Private 2 Year",91,331269,"2015-16"
"4134100","JERSEY COLLEGE","TETERBORO","NJ","Proprietary 2 Year",1949,7003416,"2015-16"
